@relation Act_Set_1_pca

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute feature100 numeric
@attribute feature101 numeric
@attribute feature102 numeric
@attribute feature103 numeric
@attribute feature104 numeric
@attribute feature105 numeric
@attribute feature106 numeric
@attribute feature107 numeric
@attribute feature108 numeric
@attribute feature109 numeric
@attribute feature110 numeric
@attribute feature111 numeric
@attribute feature112 numeric
@attribute feature113 numeric
@attribute feature114 numeric
@attribute feature115 numeric
@attribute feature116 numeric
@attribute feature117 numeric
@attribute feature118 numeric
@attribute feature119 numeric
@attribute feature120 numeric
@attribute feature121 numeric
@attribute feature122 numeric
@attribute feature123 numeric
@attribute feature124 numeric
@attribute feature125 numeric
@attribute feature126 numeric
@attribute feature127 numeric
@attribute feature128 numeric
@attribute feature129 numeric
@attribute feature130 numeric
@attribute feature131 numeric
@attribute feature132 numeric
@attribute feature133 numeric
@attribute feature134 numeric
@attribute feature135 numeric
@attribute feature136 numeric
@attribute feature137 numeric
@attribute feature138 numeric
@attribute feature139 numeric
@attribute feature140 numeric
@attribute feature141 numeric
@attribute feature142 numeric
@attribute feature143 numeric
@attribute feature144 numeric
@attribute feature145 numeric
@attribute feature146 numeric
@attribute feature147 numeric
@attribute feature148 numeric
@attribute feature149 numeric
@attribute feature150 numeric
@attribute Activation {1,-1}

@data
-572.772976,68.416735,-10.465223,-52.794804,-22.82682,14.597073,6.052027,-0.344002,-1.933281,-4.325245,7.548921,-5.239529,-6.016375,5.211061,-4.70687,0.304174,19.182207,4.022139,5.055345,1.871206,-2.213969,-5.09525,-1.111569,-2.621517,-0.214496,-3.204919,2.108693,-0.308811,-0.146117,2.003433,1.820896,0.931868,0.328157,0.465094,0.241028,-0.228895,-0.01024,0.285184,0.064761,-0.367938,-0.150304,-0.323159,0.357906,0.814673,-0.543881,-0.432553,0.099137,0.251081,-0.213279,-0.240446,-0.108172,-0.06137,0.227619,0.29646,0.351357,-0.016101,-0.034399,-0.311783,0.2321,0.177387,-0.1233,0.206426,-0.077394,0.093433,-0.077438,-0.294897,0.017732,0.106381,-0.079388,-0.076884,0.215928,0.21587,0.141813,-0.043384,-0.100534,0.226385,-0.20384,0.164148,-0.012367,-0.072385,0.032633,-0.001405,0.005191,-0.029801,-0.084513,-0.084877,-0.097414,0.063849,-0.1405,0.075478,-0.043025,-0.17644,0.155207,0.122908,0.018432,0.117113,-0.055768,0.112267,0.081109,-0.017761,-0.02094,-0.024637,-0.070377,-0.011363,0.018719,-0.001468,-0.012529,-0.021654,-0.055288,0.002951,0.004833,0.040811,0.040732,0.023435,0.004512,-0.03805,-0.021038,-0.009963,0.004619,0.021062,-0.009378,0.033387,0.006449,0.009756,-0.004328,-0.012465,-0.017414,-0.008052,0.007394,0.025237,0.018434,-0.007374,-0.018009,-0.024345,0.026586,-0.015685,0.019439,0.019857,0.019339,-0.002174,0.013925,0.021907,-0.011794,-0.013762,-0.013632,-0.003114,0.022945,-0.009893,0.019791,-0.013428,1
1095.464684,12.971341,1.072202,-6.383366,30.033006,10.927702,12.549563,-24.185685,-19.805775,5.683533,-19.34236,-10.266588,-4.186154,-1.646262,1.908104,-9.112138,5.459818,2.815008,-3.560748,-0.383014,-0.160493,-2.183238,0.642018,0.334256,0.016454,1.751702,-1.302075,1.280289,2.162366,-2.006984,0.983448,-0.763384,0.289559,0.568986,0.553667,1.438416,-0.796976,-0.698916,-1.272376,-0.753673,0.582184,-0.044364,-0.136494,0.285557,0.379473,0.569866,-0.000092,0.175509,-0.229285,0.290593,-0.092285,0.684061,0.009819,-0.032483,0.074843,0.57081,-0.144711,-0.42611,0.208931,-0.392635,-0.211031,-0.068866,-0.327543,0.574752,-0.255399,-0.084095,-0.098201,0.109778,0.046969,-0.297063,0.000067,0.055935,-0.13508,0.024954,-0.340598,-0.143625,0.235217,-0.286854,-0.263366,0.147055,-0.185583,0.148545,-0.011829,0.014696,0.170464,0.279606,0.158688,-0.032249,-0.033279,-0.437384,-0.050081,-0.178128,-0.124962,0.187422,0.039851,-0.059437,0.193751,0.08678,0.005696,-0.158789,0.090389,-0.107779,0.015033,-0.114705,-0.063124,0.177192,0.012187,-0.004347,-0.036442,0.00922,-0.004416,0.078991,0.082161,-0.003944,0.012116,-0.004727,0.026588,0.070301,0.015762,-0.011388,0.001973,-0.024241,-0.021603,0.006354,0.021537,-0.044123,0.038502,-0.027799,0.011465,0.015825,-0.017186,-0.042087,-0.00966,0.009862,0.015519,-0.012674,0.001341,-0.004209,-0.013157,-0.007466,0.021552,-0.007335,-0.016902,0.009978,0.002906,0.0149,-0.003883,-0.007104,0.012056,0.008893,-1
-9026.324173,-183.179757,9.155931,-6.761476,19.425716,-13.256611,-0.864845,4.068882,-0.105051,-7.087548,-4.411206,-5.457189,0.360059,0.587757,-7.378034,3.514757,-2.996638,2.902096,0.297329,-4.492267,0.302146,-0.206815,0.322123,0.340444,-1.46343,-0.283899,-1.31066,1.180439,-1.638603,-1.676403,-0.849187,-0.219978,1.122274,-1.036457,0.359711,-0.901278,-0.083069,-0.10469,0.063273,0.089208,0.173151,-0.34324,0.306737,0.432933,-0.329965,0.276341,-0.322161,0.143383,-0.182105,-0.10613,-0.555355,0.011884,0.279927,-0.081245,-0.300464,0.084587,0.098664,-0.132603,0.09758,0.063133,0.148046,0.002237,0.249971,-0.018591,-0.080206,0.002356,-0.304807,-0.071055,-0.237249,-0.196552,-0.025745,0.119961,0.186819,0.149976,0.097535,-0.027363,0.198801,-0.01079,0.083065,-0.141153,-0.039041,-0.03723,-0.103344,-0.267598,0.057655,0.087242,-0.007153,0.060506,-0.099788,0.224346,0.094317,-0.26277,-0.222948,0.085506,-0.105778,-0.019961,0.100866,0.05317,-0.087391,0.018545,0.04934,0.01771,0.039131,0.008384,0.045735,-0.00684,-0.00182,0.175899,-0.008463,0.022461,-0.019994,-0.11724,0.035657,-0.037788,-0.021809,-0.019905,-0.01501,-0.00467,-0.00089,-0.004517,-0.008883,0.002003,-0.034969,-0.006515,-0.012278,0.011533,0.047375,0.016519,-0.000886,0.002636,-0.001304,-0.02871,-0.012481,-0.018778,-0.020077,0.006998,0.007794,0.017844,-0.001293,-0.003786,0.004521,-0.00404,0.00769,-0.012608,-0.012378,-0.005363,-0.009739,0.007104,0.008542,-0.012682,-1
-8042.560724,140.138051,305.392945,-129.824885,29.706703,-28.217677,9.549262,-0.123321,8.456582,-5.080757,-5.384255,-3.232433,0.137781,9.281136,-3.54805,3.743421,4.871739,4.716303,-4.665724,-4.311201,0.143137,0.774145,-2.104082,-0.911085,1.882863,1.105299,3.113668,1.358187,0.225673,-1.432108,0.929422,-0.114399,-0.097182,0.833071,-0.841576,-0.002237,0.487385,-0.894105,-0.34745,-0.439514,-0.089756,-0.095709,-0.415186,0.029808,-0.841816,0.265554,-0.791203,-0.381968,0.206972,0.244479,0.09655,-0.282412,-0.70631,0.119401,-0.03684,-0.05312,-0.082727,0.260668,0.196154,-0.312502,0.165313,-0.060778,0.08807,-0.278819,-0.031707,0.034737,0.039709,-0.122658,-0.025621,0.271898,-0.089401,-0.038847,0.002126,-0.221094,0.007612,0.232203,-0.058248,-0.038535,-0.063144,0.081773,0.077336,-0.017078,0.027097,-0.034941,0.173376,-0.065674,0.009155,0.028724,-0.166905,-0.030571,-0.126145,0.008543,0.027158,0.180837,-0.033797,0.011633,0.054459,-0.155819,0.034802,-0.055314,0.066796,-0.048258,-0.065204,0.046831,-0.046272,-0.075782,0.020735,0.047561,-0.00413,-0.051709,-0.003014,0.016581,0.003161,0.037892,0.062581,-0.03632,0.016328,-0.012422,0.020515,0.0095,0.00782,-0.022043,0.025249,-0.016353,0.013957,0.005215,0.005224,0.01645,0.003254,0.003867,-0.000689,-0.011082,-0.015272,0.006779,0.009509,0.002046,0.006488,0.012121,0.003312,-0.00283,0.008584,-0.009731,0.006257,-0.018652,-0.007959,0.01137,-0.007666,-0.003049,-0.007635,0.008968,1
-2792.713384,628.139823,-39.870242,-8.374732,6.723915,23.582786,9.98884,65.472147,-2.243414,8.343582,-1.037673,-10.172137,-0.451113,0.150428,3.340781,2.629274,0.11982,3.941147,-2.041727,-2.924164,-2.178249,0.641041,0.59916,-2.231804,2.268064,0.172443,-1.13581,0.388922,-0.739388,-0.144224,-0.051133,0.148231,-1.247502,-0.122099,-0.3282,-0.445749,-0.327843,0.352436,-0.346028,0.090936,0.088717,0.199287,-0.244172,0.098139,-0.153451,-0.459043,-0.082412,0.43038,0.160133,0.458687,0.44516,-0.067879,-0.227923,0.151389,0.067914,-0.155873,-0.058551,-0.050616,0.391649,-0.078621,0.095029,0.120829,-0.259358,0.10537,-0.107302,-0.02032,0.023872,-0.101824,0.089618,-0.034001,0.104017,-0.024183,-0.056424,0.102986,0.081961,0.022377,-0.178231,0.017108,-0.041837,0.137661,0.03757,-0.059646,0.150829,-0.067375,0.093996,-0.048073,0.01879,-0.060973,-0.108956,-0.055183,-0.222797,0.126511,-0.067633,-0.043705,-0.130988,0.142166,0.028379,0.009686,-0.095338,-0.03441,-0.106185,-0.031457,-0.041941,-0.000628,0.039201,-0.003292,-0.059706,0.054374,0.052937,-0.046278,0.031009,-0.043004,0.02056,0.048243,-0.055817,0.00192,-0.006781,0.019382,0.008678,-0.009059,-0.005977,-0.010198,-0.038807,-0.02088,-0.003521,0.005469,0.008922,-0.006829,0.010769,0.020507,-0.004092,-0.011311,0.025916,-0.003783,0.027176,0.003764,0.007924,-0.013342,0.01057,-0.018002,-0.015826,0.005854,-0.01128,0.013724,-0.012721,-0.004657,0.000049,0.014251,0.001552,-0.001137,1
-9032.142489,218.219682,-22.570088,15.411243,10.71172,15.806757,8.221587,-11.922835,-8.440309,2.775737,2.47304,15.406855,6.163278,6.349438,3.628643,-5.255612,-6.395938,-0.242027,-5.853905,-0.736255,1.440011,2.073921,0.19816,-1.092298,3.401869,-0.801348,-0.8956,1.223396,1.66459,-0.320856,-2.006884,0.591182,-0.148532,0.732872,-0.637027,0.036984,0.00063,0.298006,-0.292837,-0.132933,-0.296825,-0.130509,-0.126543,0.234514,0.092548,0.161452,-0.425302,0.117217,0.427949,-0.288286,0.294338,-0.385325,0.044325,0.04447,-0.079238,-0.003802,-0.026283,-0.105508,0.131383,-0.256753,-0.016491,0.127513,-0.193073,-0.011167,0.257911,-0.234959,0.057161,0.061952,0.081449,0.118308,-0.089358,0.270034,0.085094,-0.022922,-0.108813,0.123936,0.039393,0.126587,0.051347,-0.043871,0.020621,-0.120523,-0.116563,0.012691,-0.158554,-0.099081,0.012553,0.017016,0.03542,-0.169338,0.028378,-0.0737,-0.028554,0.042897,0.104132,-0.074039,0.039479,-0.009015,0.054441,-0.021138,0.074255,-0.016913,0.068016,-0.041147,0.03602,0.03665,-0.020091,-0.004448,-0.028816,-0.105522,0.00918,0.010247,0.017601,-0.020847,0.047584,0.00455,-0.008526,-0.009962,-0.013418,-0.024486,-0.005688,0.029889,-0.004663,0.005545,-0.019306,0.001435,0.002029,0.00547,0.035214,0.039301,0.011518,0.010032,0.006292,0.002816,-0.008467,0.024531,-0.022769,0.005243,-0.005961,0.002923,-0.005121,0.00332,-0.012842,-0.012483,0.011184,0.007467,0.008476,0.00656,-0.009598,0.000883,1
-8004.335213,122.025867,-39.618595,-4.186005,30.820789,-26.929621,0.927695,-6.813591,-12.262104,5.208396,2.043439,4.85794,2.171858,9.701295,3.917936,0.923735,-6.523984,-4.024472,4.868073,5.04566,2.754463,2.174349,2.707081,-1.655982,-1.588425,0.599478,-0.590603,-2.126986,-2.102871,0.525396,-0.486353,-1.181604,0.879342,0.339086,0.304333,0.228132,0.286832,-0.307578,-0.336197,-0.563767,-0.004035,-0.050495,0.004923,0.196014,-0.285403,0.27053,0.146074,0.309701,0.143236,-0.087084,-0.530812,-0.161632,0.136641,-0.22371,-0.074619,0.032064,0.282258,0.076255,0.499005,0.091835,0.293413,0.135319,0.148058,0.06218,0.039993,0.041193,-0.191814,0.131044,-0.097929,0.05311,-0.080809,0.05431,0.130296,-0.24768,-0.194971,-0.114407,-0.059951,0.114841,-0.113533,-0.072643,-0.151678,-0.079702,0.01419,0.103691,0.059618,0.141485,-0.134079,0.018338,0.079562,-0.002322,0.208062,0.007987,0.087814,0.087695,-0.015739,-0.055227,0.050388,-0.069451,0.072969,-0.101535,0.004639,0.036902,-0.111311,-0.032098,-0.024595,0.033811,0.076349,-0.073948,0.066219,0.010277,-0.00503,0.028114,-0.002668,-0.056739,0.032465,-0.038578,0.004937,-0.0092,0.011217,0.010454,-0.053052,0.02061,-0.010691,0.005773,-0.039463,0.008772,-0.001511,0.010107,-0.000316,0.013919,-0.016067,0.015901,0.032177,0.000166,0.000284,0.000105,-0.01383,0.021522,0.007458,0.002912,-0.007559,0.007415,-0.00303,-0.014362,0.001486,-0.010323,-0.01775,-0.007779,0.01069,0.017134,-1
-10131.924132,-15.395339,-18.36336,13.69007,-22.01363,24.115675,3.399371,-11.087678,-13.105765,-4.016626,-1.93691,-7.431383,0.414402,-7.562016,-5.001145,-2.280178,-4.091492,2.435023,-2.064458,-3.592578,2.389246,1.421899,-1.794459,3.336167,0.475792,-2.832751,0.177267,0.577086,-2.462859,0.185697,0.284939,-1.777746,0.351297,-1.001345,-0.339079,-0.221077,-0.274859,0.07363,0.384526,0.392759,0.067354,-0.282856,-0.262238,-0.056744,0.256692,0.064256,-0.189064,-0.157,-0.316245,-0.060627,-0.008535,0.162786,0.170536,0.364686,-0.138272,-0.080704,0.26842,-0.2573,-0.067998,-0.088353,-0.078406,0.002912,-0.01514,0.33258,-0.263449,0.059047,-0.080732,0.09707,0.105369,-0.253671,-0.068968,-0.095021,-0.140782,-0.238431,0.091308,0.036026,0.143038,-0.157628,0.315314,0.108957,0.196737,0.039747,0.175485,0.345105,-0.001596,-0.192747,0.107036,0.033732,-0.012604,0.176398,0.190112,0.15414,0.189781,-0.113698,-0.02933,0.195503,0.017825,-0.033908,0.036022,-0.094999,0.070252,-0.03441,-0.060028,-0.058313,-0.082203,-0.116458,0.003298,0.07461,0.062802,-0.004937,-0.005318,0.000116,0.035987,-0.068457,0.071878,0.03699,-0.028589,-0.055997,-0.019101,-0.01248,-0.012047,0.013744,0.010158,0.024376,-0.027034,-0.002155,0.025138,-0.00951,-0.00887,-0.018815,-0.009645,0.005216,0.007078,0.016502,-0.011377,0.004474,0.001085,0.022441,-0.003329,-0.013762,-0.004292,0.00196,0.002062,-0.008382,0.016175,0.009059,0.006459,0.016784,0.016482,-0.001626,-1
-14616.783959,426.365427,54.58991,18.451765,19.062766,30.240741,5.453714,12.249951,5.414117,-2.562957,-3.399573,-6.351603,5.159954,0.903068,-6.712734,2.472045,-1.646129,-2.286659,1.584565,-1.157492,1.183579,-0.159195,0.694484,-3.579562,-3.648419,-2.065962,0.166612,0.567953,3.283062,0.142185,1.669447,-2.162052,-0.408654,0.11167,-0.493373,-0.537653,0.469388,-0.398864,-0.299252,-0.138727,0.362359,-0.396882,0.478794,0.069694,0.332547,0.020409,0.119176,0.37889,0.077914,0.085197,-0.290826,-0.198607,-0.467321,-0.031358,0.303345,0.200696,-0.241415,0.139944,-0.32887,-0.528818,0.089562,-0.081852,-0.055711,-0.352538,0.013574,0.056872,0.08098,0.094883,0.161206,0.099276,0.131545,0.220024,0.064764,0.123283,-0.050025,0.077517,0.093176,0.102915,0.091282,0.232548,0.00047,-0.040498,0.077039,-0.013229,-0.130127,-0.188751,0.065114,0.092416,-0.073844,0.092983,0.040923,-0.109534,-0.00683,0.158562,-0.098121,0.109259,0.058727,0.06086,-0.0542,0.055266,-0.00887,0.08588,0.035062,-0.025123,0.004494,-0.066345,0.015835,-0.014027,-0.056718,-0.11492,-0.032904,0.001109,0.005569,-0.000625,-0.024907,0.002418,0.000963,-0.010155,-0.043695,-0.023522,0.000581,-0.009076,-0.014182,-0.011534,0.002333,-0.007877,0.026125,-0.023213,0.026036,-0.019871,-0.007132,0.037513,-0.011934,-0.003639,0.012207,0.012317,-0.00833,-0.002139,-0.000904,-0.000666,-0.001072,-0.005761,-0.017595,-0.020338,0.00433,0.007675,-0.001565,-0.00829,0.007502,-0.001979,-1
-10635.486422,-74.975932,-23.044661,-20.727726,-15.356665,33.363763,4.716956,-3.715781,17.061466,4.835515,4.005288,-8.223178,-2.866187,-5.074841,-5.031331,4.969213,-3.020005,-2.187196,1.236447,-3.394003,-2.001297,2.163992,1.070498,1.178957,-1.045997,0.033468,0.217647,-1.68692,-0.760931,-0.379453,-1.236583,-0.810389,-0.206363,-0.098148,-0.296272,-0.659089,0.214821,0.602567,0.072814,-0.424068,-0.170121,-0.052128,-0.178819,0.503993,0.457109,-0.191635,-0.474587,-0.048214,-0.394256,-0.03639,-0.030788,0.073289,-0.088877,0.257693,0.292321,0.217206,0.200499,0.009139,0.130856,0.158354,0.001689,-0.533979,0.010432,-0.19962,0.224707,-0.105292,0.007845,0.23669,0.027511,0.278428,0.003828,-0.116037,0.324923,-0.218538,0.147018,-0.216929,-0.231306,0.155963,0.017404,0.161735,0.126301,-0.152433,0.164133,0.19342,0.07831,-0.121519,0.112289,-0.11291,0.001066,-0.029756,-0.061724,0.017811,-0.150536,0.082676,0.018411,-0.11203,-0.12267,-0.045431,-0.06023,0.034232,0.032234,0.082863,0.084459,0.033091,-0.026155,0.007839,0.006684,-0.031557,-0.03272,-0.087987,0.013394,0.044263,0.011842,0.019948,0.024212,0.016763,0.019147,0.028672,0.003939,0.030282,-0.021329,-0.004957,0.013423,0.002329,0.000001,-0.025137,-0.005381,0.015896,0.007323,0.014121,0.016086,0.030538,-0.022662,0.013016,0.006676,-0.005311,0.004563,0.009289,-0.023978,-0.002294,0.012391,-0.00481,-0.012072,0.003976,0.028369,-0.004055,0.009411,0.013153,0.015,0.000645,-1
149.99556,106.734046,-6.038882,-54.663104,-0.056639,-0.237967,10.429466,-8.551858,11.9779,3.447224,14.407034,-3.260696,-0.083536,2.424364,11.780275,-0.672265,-1.804363,-1.843836,-5.720406,-4.015916,-4.323787,-4.986854,5.80392,-3.589293,5.238834,-1.345319,-0.816382,-3.794782,2.993656,-0.148954,1.821013,1.591493,0.852859,-0.468446,0.196935,1.198531,1.266339,0.060697,0.141361,-0.192882,-0.243274,0.153764,0.257202,-0.227651,-0.098269,0.320409,0.161434,0.069531,-0.276004,-0.298679,-0.345253,-0.03192,0.188774,0.120426,0.145122,-0.116534,0.576468,0.246867,-0.045544,0.287427,-0.182831,-0.033945,0.098652,0.036494,-0.037949,-0.0648,-0.043248,-0.052264,0.235203,0.035699,-0.05239,0.01423,-0.049056,0.065744,0.155691,0.105932,-0.17486,-0.277747,0.066759,0.067808,-0.085329,0.05593,-0.030834,0.201392,0.08699,-0.011563,-0.222994,0.135782,-0.047936,-0.15166,-0.064931,-0.103829,0.060011,0.102181,-0.184575,-0.04443,0.07784,0.07107,0.119094,0.065644,0.05462,0.092803,-0.11699,-0.011601,-0.064642,0.028857,-0.025869,0.043314,0.054231,-0.009866,0.008848,0.023014,-0.022821,-0.027572,0.001669,0.024358,-0.034342,0.035734,-0.003965,0.036797,0.017271,0.000396,-0.013806,-0.023288,0.008626,0.010489,-0.010023,-0.011697,-0.013067,-0.002227,-0.002143,0.011579,-0.012736,0.000145,-0.000157,-0.024737,-0.013106,-0.019113,-0.006829,0.021405,0.009984,-0.002607,-0.013712,0.004363,0.001881,-0.027363,-0.000836,0.016747,-0.004416,0.014262,1
-8067.419332,-32.538516,-3.356326,-31.653242,37.20685,-1.39198,-2.586613,-1.787678,2.084409,4.957721,-1.556052,-6.965495,-2.28467,1.080087,1.406777,1.260922,-0.60716,-2.182612,-1.862636,-1.366566,-1.073822,0.606067,1.182994,0.209149,1.64426,1.702534,1.853172,1.064215,-0.498072,1.486754,-0.748418,-0.035346,0.511963,-0.585142,0.363525,-0.540134,-0.097054,-0.268603,0.444242,0.044469,-0.127527,-0.016865,0.023428,0.35265,-0.137926,0.068301,0.116623,-0.079079,0.067822,-0.423508,0.206282,0.027347,0.190831,0.124182,0.243702,0.158252,-0.112177,-0.232745,0.016003,-0.164265,-0.120097,-0.132247,0.11894,-0.197688,-0.014083,-0.047397,-0.066934,0.069547,0.107737,-0.024111,-0.07263,0.041118,-0.016643,-0.111069,-0.05762,0.138357,-0.074757,0.227097,0.01349,-0.125127,-0.054557,-0.050133,-0.185283,0.122385,-0.064152,-0.110825,0.119662,0.156002,-0.070303,-0.172376,-0.037874,0.163157,-0.067863,0.117618,-0.128509,-0.031304,-0.02081,-0.041529,0.080327,-0.053073,0.033373,0.037423,-0.115385,0.08397,0.038658,0.092295,0.009982,0.019624,-0.009299,-0.028575,-0.009156,0.041585,-0.068606,-0.025861,-0.008875,0.028996,0.029715,-0.008178,0.00384,-0.044913,-0.002658,0.015458,0.009613,-0.001155,0.012558,-0.006564,0.018503,-0.014782,0.022342,-0.00187,-0.005841,-0.005654,-0.000482,0.000552,-0.004028,-0.009389,-0.008444,-0.012686,-0.017983,0.003851,-0.008211,0.003892,-0.01165,0.008484,0.008236,0.004005,0.01009,-0.007376,-0.008529,-0.003421,-1
-5027.738392,83.937563,-53.390375,-13.424562,67.029498,-2.820309,-4.835639,-0.123985,1.714085,1.55667,-0.353105,-4.331574,2.040137,1.919061,-3.020262,-6.28393,7.988887,-2.452255,-3.087512,3.796707,0.741309,-0.218254,2.394664,-2.397338,-2.658517,2.384903,1.230427,-0.811505,-0.053033,-0.57321,1.094342,-0.547129,-0.241996,0.235655,0.420347,-0.259592,0.367475,0.046668,0.74042,-0.122467,0.353396,0.038615,0.026094,-0.529332,-0.820411,-0.009839,0.049255,0.29325,0.17445,-0.28547,-0.045295,0.274845,-0.157945,0.000485,0.459534,-0.067151,0.041441,0.150748,0.038253,-0.142673,-0.344601,0.124053,-0.394031,0.000049,0.108183,0.074271,0.180407,-0.026895,0.129812,0.092852,-0.206345,-0.139627,0.130141,-0.074718,0.091326,0.202607,0.105301,0.01783,0.268541,-0.071895,-0.085081,-0.084271,-0.05135,0.006617,-0.188709,-0.137305,-0.062739,-0.192282,0.010102,0.022902,-0.126122,-0.061394,-0.063282,0.053628,0.047487,-0.072676,0.004116,-0.120394,0.153592,-0.113565,-0.067838,-0.028226,-0.01421,0.056656,0.037075,0.026461,-0.018571,-0.036442,0.019665,-0.013998,-0.034868,-0.068757,-0.024087,-0.031398,-0.003817,0.009655,-0.002054,-0.005992,-0.027305,-0.033774,-0.000935,-0.039956,-0.001095,0.009761,0.000442,0.025554,0.002104,-0.014694,0.019143,-0.01538,0.014404,-0.026483,0.016366,0.010034,-0.0166,-0.010798,0.025955,-0.023225,0.016491,0.004999,0.005732,-0.00346,0.015245,0.000978,-0.007657,0.003046,0.007973,-0.008923,0.021696,0.016919,-1
-11609.582427,-90.417255,-39.572558,21.561071,-29.059751,-16.497984,-8.298279,11.785002,8.167628,8.007141,-10.439923,7.914206,2.161634,2.399255,-3.541692,5.295589,6.252069,9.152539,5.158537,-1.167936,4.523249,-1.148645,1.77352,-3.945605,-2.239603,-0.945688,-0.096106,0.717214,4.583365,-1.079807,0.98507,-1.009077,0.114948,-0.551956,0.79096,-1.132653,-0.828135,-0.333666,0.032996,-0.617535,0.051927,-0.437861,-0.570552,0.572992,0.278471,0.47206,0.62755,-0.376899,0.268631,-0.230223,0.018664,0.197687,0.276784,0.292978,-0.027774,-0.056565,-0.076,0.055144,0.099642,0.116531,-0.099832,-0.405663,-0.02696,-0.080961,0.020186,0.086487,0.203638,-0.200308,0.143347,0.237112,-0.280121,0.255299,0.074855,-0.124695,-0.011714,-0.036401,0.176345,-0.117441,0.029901,0.004452,0.02834,-0.128222,-0.016745,0.210976,-0.191197,0.158215,-0.01773,-0.077283,-0.099783,0.011228,-0.075151,0.019995,0.096563,-0.042943,-0.092164,0.043065,0.015634,0.004694,0.01901,0.002049,-0.030265,-0.015937,-0.04221,0.007585,0.07909,-0.092144,-0.019326,-0.040609,0.048289,-0.036413,0.017418,0.018129,-0.047803,0.042083,0.035608,-0.019883,-0.008286,0.0235,-0.001437,-0.001854,0.018545,-0.045173,-0.031032,0.012767,-0.000827,0.018926,-0.016499,0.042262,0.018381,0.011039,0.024465,-0.008006,-0.011788,0.010487,-0.000287,-0.006049,-0.012393,-0.010958,0.006512,0.025997,-0.011222,-0.005454,0.026594,-0.0042,-0.007046,-0.006293,0.00928,0.006036,-0.006308,0.00136,-1
