@relation Act_Set_2

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute feature100 numeric
@attribute feature101 numeric
@attribute feature102 numeric
@attribute feature103 numeric
@attribute feature104 numeric
@attribute feature105 numeric
@attribute feature106 numeric
@attribute feature107 numeric
@attribute feature108 numeric
@attribute feature109 numeric
@attribute feature110 numeric
@attribute feature111 numeric
@attribute feature112 numeric
@attribute feature113 numeric
@attribute feature114 numeric
@attribute feature115 numeric
@attribute feature116 numeric
@attribute feature117 numeric
@attribute feature118 numeric
@attribute feature119 numeric
@attribute feature120 numeric
@attribute feature121 numeric
@attribute feature122 numeric
@attribute feature123 numeric
@attribute feature124 numeric
@attribute feature125 numeric
@attribute feature126 numeric
@attribute feature127 numeric
@attribute feature128 numeric
@attribute feature129 numeric
@attribute feature130 numeric
@attribute feature131 numeric
@attribute feature132 numeric
@attribute feature133 numeric
@attribute feature134 numeric
@attribute feature135 numeric
@attribute feature136 numeric
@attribute feature137 numeric
@attribute feature138 numeric
@attribute feature139 numeric
@attribute feature140 numeric
@attribute feature141 numeric
@attribute feature142 numeric
@attribute feature143 numeric
@attribute feature144 numeric
@attribute feature145 numeric
@attribute feature146 numeric
@attribute feature147 numeric
@attribute feature148 numeric
@attribute feature149 numeric
@attribute feature150 numeric
@attribute feature151 numeric
@attribute feature152 numeric
@attribute feature153 numeric
@attribute feature154 numeric
@attribute feature155 numeric
@attribute feature156 numeric
@attribute Activation {1,-1}

@data
1.00289,0.233405,0.481301,-0.011719,0.145278,0.111401,0.040881,-0.033403,0.0413,0.113377,0.074052,0.053489,0.035176,-0.027568,-0.034334,-0.013897,-0.026507,-0.000754,0.023135,0.000902,0.000119,-0.002904,0.021907,0.009754,0.005023,0.015278,-0.482093,0.217057,0.349095,0.041662,-0.041285,-0.169889,0.254307,-0.097116,-0.046857,0.298037,0.219411,-0.305987,0.148312,0.366948,0.406186,0.302853,0.305308,0.311328,0.300774,0.258496,0.253397,0.218565,0.218001,0.219719,0.228269,0.220857,2.885458,2.76775,2.519834,2.548153,2.481418,2.520879,2.181264,2.282455,1.88533,1.998288,1.831464,1.876444,1.772049,39.379706,37.634293,35.421205,35.632944,33.519094,35.203348,30.76307,33.38703,27.354274,27.571209,25.057472,26.08815,24.496659,1.611653,0.995662,1.012779,0.554588,0.741599,0.634929,0.495316,0.390476,0.394695,0.484204,0.452997,0.444604,0.386544,5.252601,5.059817,4.54583,4.47487,4.3774,4.447446,3.904133,3.98287,3.07737,3.505026,3.375309,3.045174,3.014885,72.265003,63.579508,64.57178,63.827298,59.442407,64.590039,55.966909,59.065764,49.150668,48.903808,45.095376,46.718431,43.760761,0.30075,-0.422427,-0.038165,-0.515345,-0.350158,-0.402018,-0.419545,-0.498018,-0.371204,-0.277789,-0.325977,-0.348285,-0.373443,-4.884491,-4.744134,-4.456971,-4.521611,-4.438216,-4.477844,-3.76359,-3.952972,-3.589486,-3.468412,-3.184657,-3.638835,-3.1453,-65.621643,-69.962547,-61.709667,-62.809606,-57.417799,-58.813454,-50.57342,-56.825073,-45.325586,-47.979237,-43.9054,-45.22177,-41.734519,-1
1.056073,0.024113,0.119429,-0.115306,0.083893,-0.081786,0.12001,0.004317,-0.018231,0.082396,-0.147033,-0.009988,0.112915,0.016523,0.026947,-0.018689,0.006435,0.0081,-0.027351,0.017665,0.008244,-0.01026,0.020515,0.01372,0.005931,0.004943,0.119364,-0.108176,-0.099537,-0.022745,-0.131014,0.003375,0.30211,-0.051127,-0.006461,-0.144643,0.020003,0.05994,0.010221,0.512494,0.374266,0.339324,0.294827,0.287904,0.262499,0.259254,0.242588,0.264661,0.25926,0.252165,0.197608,0.28068,4.379484,3.218263,3.042672,2.594353,2.54592,2.323513,2.21004,2.138491,2.355738,2.359328,2.331993,1.852006,2.083869,62.574494,45.579754,42.826385,36.185185,37.783865,34.316582,31.496046,30.217617,33.806511,34.159545,33.739183,26.236994,27.986592,1.994254,0.716788,0.750137,0.409274,0.59657,0.374397,0.557199,0.410759,0.509984,0.570706,0.301097,0.338846,0.634851,6.989051,5.770723,5.618786,4.703949,4.706048,4.05377,3.920942,3.755354,4.321472,4.26752,4.21574,3.388267,3.857932,109.672787,78.736377,75.820647,63.712798,64.727766,60.82401,54.769028,54.103607,62.039927,59.241951,60.10705,46.691414,48.765326,0.184204,-0.575991,-0.441455,-0.621802,-0.439461,-0.540971,-0.355237,-0.44759,-0.446216,-0.34275,-0.592299,-0.354601,-0.334616,-8.899921,-5.43545,-5.296417,-4.416698,-4.150432,-4.058817,-3.886182,-3.795398,-4.074834,-4.171004,-4.120031,-3.241356,-3.420435,-113.607784,-80.989497,-74.621618,-63.031998,-66.179818,-58.744188,-56.704038,-53.741674,-58.687693,-61.166975,-62.249468,-47.581887,-49.096102,1
1.490597,0.178946,0.180515,-0.066861,0.028636,0.005773,0.020804,0.056708,0.031119,0.017501,0.018026,0.002142,0.12538,0.009295,0.005476,0.016765,0.015889,0.022736,-0.014747,-0.003492,-0.004534,-0.002539,0.004054,-0.008321,-0.016531,0.00116,-0.107649,-0.075763,-0.055394,0.109835,-0.107297,-0.183538,-0.086076,0.11399,-0.120202,-0.011792,0.120739,-0.094534,-0.121323,0.519664,0.635319,0.365356,0.316751,0.320601,0.278157,0.285799,0.259825,0.265759,0.268393,0.275991,0.315353,0.276658,4.093798,3.993598,3.21687,2.966956,2.855594,2.771844,2.644279,2.231676,2.49814,2.341265,2.236538,2.333669,2.071636,59.98361,53.602496,46.046462,42.347751,41.175804,40.576695,38.020411,32.823751,37.092656,34.381671,32.974617,32.371789,29.162677,2.323603,1.375981,0.811514,0.477724,0.578515,0.493677,0.517378,0.527559,0.500278,0.488052,0.447917,0.477733,0.640378,7.259013,6.812457,5.645645,5.110281,5.268299,4.806805,4.696464,3.967041,4.263297,4.171895,4.136331,4.227884,3.647409,110.712865,91.429659,81.824257,74.915505,73.30695,71.233561,66.320304,57.983515,65.207647,61.365025,59.131504,56.204338,55.298856,0.537101,-0.848605,-0.45657,-0.641422,-0.551267,-0.488839,-0.48333,-0.396905,-0.434997,-0.461592,-0.529483,-0.651847,-0.35171,-7.532903,-7.49254,-5.856493,-5.257489,-4.752681,-4.871115,-4.730099,-3.862604,-4.541291,-4.145042,-3.886966,-3.934298,-3.756112,-102.951028,-93.417306,-81.564611,-73.385987,-71.250976,-69.893196,-68.781605,-55.409109,-65.302819,-60.197942,-59.089107,-55.550385,-49.057286,1
1.010447,0.063403,0.031091,0.185252,0.097714,0.030072,0.052373,0.068976,-0.108204,-0.005565,0.020745,0.090901,0.113867,0.037491,0.023829,-0.014885,-0.000805,0.030906,-0.031765,0.008563,-0.005426,0.00394,0.017214,0.000258,0.008853,0.007532,0.147807,0.063406,-0.090481,0.042622,-0.048476,-0.050055,0.120929,0.089886,0.007656,-0.038943,-0.005256,0.121505,0.044252,0.536552,0.487566,0.351226,0.364475,0.280267,0.315979,0.276274,0.241394,0.264399,0.249612,0.238914,0.234109,0.240713,4.293763,3.830219,2.895781,3.085964,2.605874,2.700591,2.415439,2.227952,2.310018,2.184986,2.185607,2.013878,1.992908,57.484875,52.02573,40.259534,43.032462,36.868723,38.117074,33.67589,31.397824,33.206216,30.243553,30.915636,28.195884,27.81522,1.955624,0.977763,0.609928,0.768384,0.609686,0.592344,0.537072,0.485278,0.354715,0.441357,0.405477,0.518635,0.530369,7.234235,6.919831,5.018924,5.62826,4.695788,4.946774,4.259551,3.945165,4.197399,3.807707,3.808162,3.458835,3.469439,104.514538,90.306508,73.216235,75.804501,67.95373,69.080836,57.059708,52.626175,59.408452,52.908041,55.855632,49.727937,49.695366,0.115982,-0.696394,-0.646524,-0.501682,-0.381063,-0.503518,-0.420301,-0.362466,-0.569112,-0.430009,-0.438401,-0.322655,-0.330426,-8.016858,-7.031445,-5.112294,-5.2195,-4.565612,-4.766218,-4.244519,-3.982487,-4.006096,-3.935243,-3.85925,-3.566585,-3.50018,-98.040336,-97.111383,-68.301404,-76.636124,-63.11949,-68.623547,-59.38068,-58.272594,-58.477563,-53.487358,-51.682342,-50.613863,-48.167186,1
1.909779,0.702527,0.560274,0.081334,0.181978,0.007101,-0.022931,0.013622,0.11502,-0.003055,-0.005502,0.118009,0.214701,-0.000206,0.002074,0.006292,-0.006369,0.021968,0.023363,-0.006643,0.008542,0.016916,-0.000555,-0.017522,0.016767,0.026987,0.132443,0.209282,-0.111708,-0.051966,0.306276,-0.074566,-0.094073,0.009947,-0.058729,-0.059505,-0.210101,-0.089204,-0.033703,0.489309,0.530941,0.394228,0.363469,0.26615,0.268353,0.256116,0.252442,0.290998,0.248517,0.29763,0.229364,0.211035,3.608233,3.198103,2.824292,2.759173,2.176398,2.161834,1.895365,1.993079,2.090218,1.792824,1.848436,1.788793,1.652602,47.757548,41.563501,38.378714,38.045737,30.024758,31.426752,25.82173,28.387034,28.335809,24.523588,25.182703,24.489945,23.095488,2.677445,1.723036,1.25576,0.755887,0.67567,0.487111,0.404859,0.434839,0.615856,0.43431,0.492766,0.560082,0.579728,5.903123,5.982977,5.470154,4.859438,4.063485,3.769967,3.482588,3.536907,3.321512,3.306501,3.267134,3.231736,2.827704,91.913036,78.725344,68.509597,70.1872,52.855045,57.370833,44.290699,49.929191,50.499513,43.34243,41.658139,42.754874,40.408407,1.022319,-0.123286,-0.142187,-0.537915,-0.250259,-0.449252,-0.495033,-0.459103,-0.42699,-0.444379,-0.555504,-0.235929,-0.155357,-6.819408,-5.578618,-4.688624,-5.259806,-3.723977,-3.902908,-3.263165,-3.620695,-4.161611,-3.077294,-3.113546,-3.059666,-2.978566,-80.709763,-74.540365,-68.600805,-67.58922,-52.858598,-53.580566,-47.415619,-51.294185,-51.440558,-42.574696,-46.845597,-42.580262,-40.021038,-1
0.924521,0.2454,0.030145,0.065708,0.213409,0.131618,-0.162481,0.006276,0.079047,-0.035696,0.057571,0.056108,0.057705,-0.013344,-0.036622,0.003787,0.030829,-0.008816,-0.010484,0.019871,-0.001229,-0.019959,0.000108,0.016306,-0.018169,-0.004388,0.108355,0.190295,-0.110361,-0.28033,0.139248,-0.081636,-0.165438,0.156297,0.191445,0.003886,0.069073,0.138938,-0.168008,0.376662,0.49553,0.300872,0.353588,0.290162,0.295244,0.261809,0.243025,0.25201,0.214781,0.207719,0.224015,0.241923,3.175267,3.669328,2.806232,3.034568,2.913378,2.888092,2.447098,2.244772,2.17098,2.00093,1.870111,1.868108,1.897595,44.691539,46.732149,40.429171,42.635674,41.664502,40.879563,34.569297,31.209222,29.57235,28.544468,26.714723,27.082898,27.124813,1.573244,0.968875,0.559001,0.692741,0.712416,0.6799,0.257224,0.444901,0.545076,0.343553,0.417015,0.490007,0.506238,5.281601,6.938136,5.025648,5.326989,5.252246,5.118891,4.683907,3.973217,3.737582,3.673373,3.281638,3.192214,3.257704,77.974949,85.200114,69.399802,77.932927,75.76523,72.181133,61.336926,54.579805,52.71599,49.520088,46.058547,49.455754,46.925065,0.23981,-0.795627,-0.49497,-0.558623,-0.309933,-0.353538,-0.670465,-0.404421,-0.341438,-0.41429,-0.31426,-0.304503,-0.346743,-5.864792,-6.055959,-4.908154,-5.368056,-5.067439,-5.103374,-4.034881,-3.963449,-3.974886,-3.423592,-3.204166,-3.389038,-3.407161,-80.541228,-78.74717,-73.569079,-71.860203,-73.253246,-71.376481,-62.320651,-55.738196,-51.029168,-50.793429,-46.53527,-46.860549,-48.245166,1
1.353802,0.246657,0.584729,-0.212983,0.194313,0.177617,0.018199,0.008593,-0.007237,-0.067133,0.156054,0.0414,-0.05548,-0.006652,-0.003803,-0.014816,-0.015421,0.000306,0.038679,0.002297,0.021743,-0.002376,0.012453,-0.003502,0.004098,-0.018005,0.194675,0.159308,0.240726,0.208245,-0.3359,-0.283065,0.49964,0.244639,-0.138438,-0.154362,-0.028873,-0.033372,-0.022729,0.458,0.582153,0.360281,0.3542,0.333544,0.285719,0.282937,0.296317,0.303227,0.306965,0.288764,0.320824,0.431017,3.539113,4.023337,2.872007,3.103795,3.031091,2.862192,2.638688,2.399458,2.377399,2.329321,2.302041,2.446542,2.623576,46.631217,51.903473,40.811028,44.159595,43.585729,42.254395,36.543712,35.062063,33.701149,32.661849,32.961471,33.704891,34.843831,2.074927,1.171566,1.215779,0.416472,0.779377,0.687996,0.514766,0.525226,0.501061,0.461096,0.627253,0.579173,0.584861,6.138464,6.817712,4.972762,5.682927,5.474946,5.04838,4.704231,4.172152,4.382282,4.243462,3.842218,4.31932,4.873108,79.897556,92.881979,71.302281,73.809561,76.241408,76.804196,63.966873,61.571742,61.309046,57.417145,59.364392,59.875195,63.039152,0.539527,-0.825284,-0.050974,-0.846362,-0.389988,-0.315485,-0.483295,-0.497184,-0.609017,-0.652539,-0.37002,-0.573599,-0.907708,-6.648455,-7.68141,-5.286455,-5.393235,-5.15561,-5.220748,-4.548208,-4.302598,-4.076631,-4.041908,-4.217494,-4.396333,-4.843613,-85.449882,-90.494334,-71.373457,-83.085548,-75.742596,-74.673898,-63.38687,-62.938544,-59.100442,-55.978266,-55.952073,-58.845103,-63.57245,-1
0.708311,0.184679,0.174559,-0.109451,0.283258,0.228769,-0.00336,0.062713,0.048163,0.091133,0.076273,-0.056397,-0.066561,-0.006831,0.000854,0.004523,0.000558,-0.008369,0.007667,-0.004417,0.004743,0.008638,0.006215,0.002168,0.001745,-0.014481,0.015536,-0.175386,-0.389495,0.013777,-0.025351,-0.254647,-0.073795,-0.047683,0.12542,0.156193,0.087081,0.057554,0.116484,0.418031,0.542664,0.339908,0.328198,0.318791,0.274476,0.275108,0.256565,0.268776,0.301187,0.342906,0.353189,0.406233,3.346809,4.206438,2.902294,2.883929,2.793726,2.425834,2.56432,2.226474,2.472668,2.478478,2.745316,3.053058,3.144296,45.629374,58.69564,40.998379,39.346887,40.608985,34.679682,36.531985,31.833957,35.719075,35.161893,39.279577,43.486563,42.632204,1.423317,1.111739,0.774425,0.493104,0.859364,0.704017,0.491002,0.512569,0.514186,0.62549,0.573617,0.475944,0.629311,5.785861,7.619365,5.219867,5.072932,5.192772,4.194509,4.569887,4.015559,4.296093,4.549199,5.120335,5.406591,5.524179,83.001297,105.675689,73.43395,71.099077,72.60822,63.210527,65.324608,54.268266,61.826844,61.118446,72.126581,82.308168,76.490918,-0.044143,-0.776026,-0.405592,-0.672822,-0.251626,-0.256155,-0.469357,-0.394817,-0.43899,-0.449371,-0.65577,-0.771643,-0.808491,-6.22099,-7.656814,-5.297747,-5.039734,-4.733954,-4.489254,-4.428689,-3.801361,-4.421805,-4.187472,-4.776475,-5.634359,-5.784909,-79.321109,-104.201809,-72.341637,-66.658446,-71.549503,-60.510678,-64.333391,-57.601735,-64.079942,-61.783902,-71.298737,-75.323429,-74.713122,1
1.378729,0.418128,0.184788,-0.051009,0.085675,0.014227,0.04879,0.02735,0.051164,-0.017007,0.003548,-0.110082,-0.073628,0.016785,0.03066,-0.000714,0.015897,-0.012879,-0.000277,0.004374,-0.000496,0.004401,-0.007615,0.000973,-0.00023,0.002438,0.029163,-0.003386,0.012387,0.0201,-0.106172,0.033434,-0.29507,-0.10943,0.129793,0.058596,-0.048758,-0.064629,-0.059425,0.392752,0.572332,0.365867,0.418885,0.302901,0.317341,0.269847,0.244749,0.269251,0.253486,0.314018,0.302221,0.355481,3.222175,3.558249,2.833636,2.733717,2.457641,2.568832,2.42678,2.231296,2.278092,2.22834,2.493564,2.389745,2.467471,44.402358,44.426802,39.181807,37.493345,34.749016,35.026387,34.384326,31.956161,32.575794,31.740923,34.831459,32.744267,30.92736,2.070789,1.471285,0.814428,0.677885,0.637674,0.572841,0.513804,0.472721,0.495599,0.419079,0.470632,0.460678,0.499849,5.483156,6.292438,5.002849,4.574878,4.285564,4.659816,4.277423,4.060195,4.00724,4.051698,4.527629,4.347831,4.433223,74.940272,76.710114,69.955394,66.769332,61.921802,60.250765,58.201889,54.836644,57.696801,56.174399,63.584845,57.492819,53.346015,0.689452,-0.58353,-0.472102,-0.774059,-0.435454,-0.536146,-0.448329,-0.387848,-0.455053,-0.472601,-0.63636,-0.605774,-0.758106,-6.01693,-6.627896,-5.179648,-5.052795,-4.368582,-4.463737,-4.243069,-3.890481,-4.00557,-3.89811,-4.332838,-4.33765,-4.475242,-83.601352,-80.858775,-68.69515,-66.348064,-59.619958,-63.555486,-60.376746,-58.936342,-56.609823,-56.41906,-60.376102,-59.613634,-56.166314,1
1.60133,-0.064381,0.309417,0.011044,-0.016288,-0.138252,0.050932,0.06667,-0.073451,-0.111989,0.024678,0.021214,0.036878,-0.03444,0.015395,-0.023529,-0.018754,-0.012425,-0.013968,-0.023164,-0.014675,0.016337,0.032416,0.004061,-0.019191,-0.001148,-0.052095,0.005895,0.135927,-0.296028,0.037343,-0.010906,-0.08832,0.11394,0.176901,-0.241891,-0.152096,-0.113642,0.079185,0.429716,0.466019,0.282682,0.351857,0.318438,0.320711,0.290565,0.289121,0.305252,0.263538,0.360129,0.282809,0.353723,3.545565,3.397796,2.673786,2.92476,2.54813,2.633335,2.170428,2.456786,2.385505,2.304971,2.513368,2.197899,2.371774,46.857452,44.842104,38.52892,39.986204,35.392057,36.315851,30.540923,35.652945,33.355576,32.661378,34.185648,30.881911,30.87283,2.316408,0.803941,0.831662,0.601652,0.502436,0.449713,0.557098,0.600723,0.460577,0.350242,0.527888,0.51393,0.694203,5.739455,5.892928,4.681608,4.955682,4.377551,4.429919,3.655813,4.450301,4.314796,4.276158,4.683104,3.811948,4.293392,88.77517,78.657361,66.680199,72.275345,61.00453,64.640113,53.484598,61.409433,60.080617,57.629716,59.566217,55.466973,55.598814,0.819924,-0.868053,-0.164446,-0.610915,-0.60159,-0.659966,-0.467257,-0.438354,-0.605592,-0.559015,-0.750096,-0.488929,-0.620576,-7.025856,-6.245555,-4.810529,-5.515441,-4.601431,-5.047863,-3.868598,-4.197368,-4.182352,-3.802128,-4.292573,-4.177092,-4.376984,-81.219996,-80.136271,-67.797986,-69.671177,-63.567115,-65.02241,-52.731361,-65.844709,-59.99219,-56.962491,-62.046247,-54.58818,-55.34057,-1
1.523317,0.171694,0.130593,-0.371547,-0.030072,0.128654,-0.231004,-0.006219,0.033275,-0.030486,0.14149,0.052127,-0.024881,0.008105,-0.070334,-0.004551,-0.003993,0.036264,-0.008753,0.012388,0.043526,0.007989,0.019746,0.013,-0.019662,0.018178,0.288379,-0.058308,0.096006,0.025846,-0.285814,0.018766,-0.053428,0.147679,-0.117935,0.04046,0.104164,-0.010738,0.008449,0.552375,0.547215,0.390942,0.33464,0.319096,0.282639,0.266699,0.29731,0.258547,0.223686,0.212627,0.212548,0.295334,3.584636,3.825078,3.185052,2.91009,2.90659,2.67016,2.449084,2.40025,2.045804,2.015438,1.998586,2.003328,2.198517,45.275108,50.038059,44.436477,40.742293,40.435302,37.933598,35.162779,33.881173,28.553514,29.208207,28.8457,29.231264,30.773435,2.395142,1.159376,0.833313,0.194895,0.540924,0.61989,0.248671,0.52494,0.489104,0.387997,0.521986,0.404228,0.438947,5.627008,6.910433,5.835325,5.230657,5.077874,4.809718,4.333287,4.335242,3.455397,3.497014,3.725967,3.52501,4.206774,79.705633,89.627086,75.496664,69.749923,69.915844,63.859591,59.697214,57.007856,50.922919,49.933323,52.664437,51.534596,55.792173,0.493691,-0.772201,-0.51969,-0.973953,-0.5765,-0.362104,-0.690565,-0.496184,-0.411623,-0.399522,-0.235177,-0.33937,-0.635053,-7.207925,-6.83365,-5.438308,-4.991163,-5.167248,-4.635176,-4.249065,-4.082057,-3.72998,-3.474089,-3.475515,-3.634136,-3.696693,-80.597632,-92.070602,-82.749441,-73.401229,-71.038079,-68.65246,-62.742759,-60.353422,-49.072199,-51.495547,-49.947044,-54.625639,-55.646272,-1
1.687572,0.347744,0.165001,-0.358402,-0.008439,0.061545,-0.213403,-0.072792,-0.066744,-0.092282,0.09703,-0.015004,-0.043824,0.046134,0.010163,-0.000578,-0.014991,0.002247,-0.000742,-0.006711,-0.010143,-0.016219,-0.012759,-0.003972,-0.006657,0.013421,-0.153796,0.008051,-0.041506,-0.037769,0.028207,0.163059,0.099261,-0.066442,0.019402,0.055327,0.015009,0.124753,-0.037577,0.62552,0.475154,0.338877,0.383557,0.302016,0.276451,0.268402,0.247642,0.262959,0.230091,0.244285,0.24363,0.229243,4.289844,3.337229,2.68664,2.619099,2.529447,2.49962,2.337281,2.160648,2.249625,1.939752,2.117693,2.038056,1.915929,56.518012,45.260611,37.230158,34.791458,35.472512,35.604504,32.724879,30.866972,31.976668,27.628914,30.092526,28.964081,26.549619,2.772412,1.169631,0.746761,0.320094,0.54956,0.569902,0.259236,0.368901,0.367353,0.315611,0.47131,0.444038,0.330569,7.045862,5.79235,4.479931,4.756335,4.265112,4.432895,4.154895,3.907897,3.937683,3.532524,3.939715,3.765212,3.444083,103.28461,78.51228,65.765494,61.677795,59.092812,61.653794,55.800081,52.837539,57.094754,48.588976,54.204353,52.133822,47.330922,0.623087,-0.536342,-0.439924,-1.012223,-0.515023,-0.403005,-0.674393,-0.49646,-0.548612,-0.502905,-0.394911,-0.428417,-0.475015,-8.519186,-6.16128,-5.096364,-4.544989,-4.630223,-4.371651,-4.09449,-3.785993,-3.879914,-3.297914,-3.672824,-3.512653,-3.421923,-99.617967,-82.077611,-65.350255,-62.059191,-65.632261,-64.827658,-58.132888,-57.026557,-55.063958,-49.497438,-53.206894,-51.996892,-47.573151,-1
0.87006,0.456145,-0.011471,-0.113194,0.106898,0.099164,0.062753,-0.027822,0.016331,0.14249,0.0932,0.04844,0.002812,0.078583,0.021199,-0.012346,-0.004407,0.00641,0.022386,0.002158,0.007632,-0.001076,-0.003216,0.008106,-0.005899,-0.006401,0.208287,0.09184,-0.252776,0.116744,-0.282034,-0.139013,-0.154691,-0.083077,0.241027,-0.00512,-0.193626,-0.14163,-0.039334,0.569588,0.611026,0.361635,0.324203,0.311079,0.295058,0.264437,0.247031,0.265693,0.239825,0.237986,0.214816,0.238585,4.482054,4.182829,3.224983,2.925222,2.625492,2.713248,2.395787,2.210294,2.378315,2.123734,2.250607,2.017026,2.10992,59.092689,56.170914,44.633969,40.931697,37.623837,39.299674,34.450228,31.46133,34.790328,30.449095,32.579446,29.622289,31.138488,1.751398,1.539825,0.628388,0.464462,0.630141,0.593395,0.546354,0.404912,0.469972,0.546235,0.511078,0.440686,0.377582,7.414419,7.727166,5.287043,5.066777,4.700097,4.714723,4.373729,3.96533,3.910622,3.689916,3.882135,3.514997,3.644185,111.091186,98.652435,80.566024,75.813226,66.835476,71.508745,60.044721,57.67521,63.181939,55.518096,55.476485,51.356714,55.931006,-0.30081,-0.72822,-0.644244,-0.675062,-0.456253,-0.451119,-0.380623,-0.454361,-0.463761,-0.302793,-0.333268,-0.327004,-0.466499,-8.714371,-7.695847,-6.144874,-5.346249,-4.488229,-5.029374,-4.048006,-3.835555,-4.310709,-3.782949,-4.075084,-3.639326,-3.827006,-104.375077,-103.698994,-75.141507,-68.527313,-64.166381,-67.996706,-60.747519,-55.13125,-59.445326,-52.655002,-59.360664,-54.510354,-54.455403,-1
0.353301,0.651198,0.3182,0.227304,0.155421,0.131364,0.176413,0.146796,0.109766,0.105146,0.011473,-0.054183,-0.014927,-0.030412,0.004365,-0.00426,-0.018243,-0.004753,0.014913,0.001138,-0.002306,-0.00129,-0.001632,0.00193,-0.001498,0.000386,-0.179785,-0.283052,0.047517,0.094829,0.018286,-0.000132,-0.046069,-0.033666,0.092987,-0.231416,-0.00697,-0.070252,-0.085995,0.35515,0.413856,0.271691,0.316268,0.28907,0.241805,0.247369,0.233181,0.241742,0.249915,0.247278,0.290296,0.262511,3.319075,3.28847,2.65694,2.758537,2.442316,2.286182,2.436256,2.140364,2.16232,2.22858,2.264157,2.740024,2.39484,46.665852,44.984449,38.35249,39.108004,34.711147,33.053116,35.933606,30.842773,31.148518,32.122974,33.327898,38.331603,34.874284,1.025107,1.321389,0.796532,0.760138,0.629783,0.561594,0.624512,0.561556,0.526889,0.550941,0.420577,0.39676,0.416795,5.672057,5.591765,4.444716,4.632559,4.367049,4.143121,4.293867,3.891115,3.823092,3.895175,3.880295,5.12875,4.336214,83.93973,79.339128,67.927639,68.792687,60.348029,58.410362,64.218645,53.58612,53.803722,56.480095,60.372772,71.636284,60.714176,-0.214314,-0.136563,-0.157825,-0.355094,-0.385416,-0.287633,-0.247637,-0.263037,-0.31051,-0.339743,-0.463468,-0.647446,-0.501795,-6.38616,-6.040926,-4.847527,-5.116146,-4.24359,-3.933281,-4.293793,-3.695476,-3.806508,-3.885396,-4.125292,-4.716915,-4.23457,-83.805918,-80.895866,-68.484732,-69.910491,-61.410785,-57.681471,-61.682376,-55.205121,-55.948935,-56.316671,-57.511609,-66.833271,-62.087374,1
